Medicine_ID,Medicine_Name,Main_Ingredients,Used_For,Dosage,Form,Manufacturer,Price,Availability_Status,Expiry_Date,Side_Effects,Approval_Status
AYUR00832,Giloy-Consumer,"Amla, Giloy, Guduchi",Fever,2 capsules once daily,Syrup,AyurHealth Ltd.,173.45,In Stock,2026-11-13,Headache,Approved
AYUR11653,Pippali-Big,"Ashwagandha, Brahmi, Turmeric",Fever,Apply externally once a day,Oil,HerbalCure Labs,356.87,In Stock,2027-03-18,Drowsiness,Approved
AYUR19312,Turmeric-Word,"Arjuna, Guduchi, Pippali, Neem",Fever,1 tablet twice daily,Capsule,Divya Herbal,138.41,Out of Stock,2027-06-28,Nausea,Approved
AYUR06737,Licorice-Third,"Shatavari, Guggul, Amla",Fever,2 capsules once daily,Oil,OrganicVeda,453.49,In Stock,2028-02-27,None,Under Review
AYUR11473,Pippali-Carry,"Triphala, Turmeric, Amla, Guduchi",Fever,1 tablet twice daily,Syrup,Ayurveda Bliss,89.9,In Stock,2026-02-05,Drowsiness,Approved
AYUR09784,Pippali-Turn,"Giloy, Guggul, Pippali",Fever,5 ml twice daily,Powder,Divya Herbal,365.1,In Stock,2028-12-26,None,Under Review
AYUR06056,Neem-Word,"Guduchi, Shatavari",Fever,5 ml twice daily,Syrup,Ayurveda Bliss,242.82,In Stock,2026-05-05,Nausea,Under Review
AYUR04178,Tulsi-International,"Shatavari, Ashwagandha, Guggul",Fever,5 ml twice daily,Tablet,HerbalCure Labs,294.06,In Stock,2027-11-27,Headache,Under Review
AYUR09215,Shatavari-Still,"Triphala, Guduchi, Arjuna",Fever,1 spoon after meal,Oil,Swasthya Remedies,460.07,Out of Stock,2028-09-30,Drowsiness,Approved
AYUR12296,Arjuna-Company,"Guduchi, Triphala, Tulsi",Fever,1 spoon after meal,Oil,Swasthya Remedies,490.37,Out of Stock,2027-07-18,Headache,Under Review
AYUR08209,Ashwagandha-Foot,"Ashwagandha, Amla, Giloy, Tulsi",Fever,2 capsules once daily,Powder,Divya Herbal,277.54,Out of Stock,2027-08-09,Allergic Reaction,Under Review
AYUR14984,Amla-Degree,"Ashwagandha, Arjuna, Guggul, Tulsi",Fever,2 capsules once daily,Oil,OrganicVeda,195.19,In Stock,2029-02-11,Allergic Reaction,Approved
AYUR02331,Tulsi-Fact,"Guggul, Guduchi",Fever,5 ml twice daily,Tablet,OrganicVeda,494.15,In Stock,2027-09-07,Drowsiness,Approved
AYUR00403,Arjuna-Democrat,"Brahmi, Amla, Arjuna",Fever,Apply externally once a day,Capsule,HerbalCure Labs,151.1,Out of Stock,2028-11-17,Headache,Approved
AYUR02745,Amla-Life,"Pippali, Shatavari, Arjuna, Giloy",Fever,2 capsules once daily,Oil,NatureRoot Medics,209.46,In Stock,2028-10-10,Headache,Under Review
AYUR09521,Guggul-Message,"Arjuna, Guduchi",Fever,1 tablet twice daily,Powder,NatureRoot Medics,94.91,Out of Stock,2028-08-24,Allergic Reaction,Under Review
AYUR17639,Neem-Try,"Giloy, Arjuna",Fever,Apply externally once a day,Tablet,Swasthya Remedies,80.41,Out of Stock,2029-08-06,Headache,Under Review
AYUR17510,Shatavari-Task,"Brahmi, Guggul",Fever,1 spoon after meal,Oil,Divya Herbal,130.26,In Stock,2026-06-05,Drowsiness,Under Review
AYUR02787,Brahmi-Leave,"Turmeric, Guggul, Neem",Fever,1 spoon after meal,Syrup,OrganicVeda,394.32,In Stock,2030-01-31,Allergic Reaction,Approved
AYUR03822,Neem-Network,"Neem, Amla, Triphala, Turmeric",Fever,1 tablet twice daily,Powder,Swasthya Remedies,296.14,In Stock,2026-09-21,None,Approved
AYUR00517,Tulsi-Together,"Tulsi, Arjuna, Brahmi, Pippali",Fever,Apply externally once a day,Powder,AyurHealth Ltd.,146.1,Out of Stock,2030-07-03,None,Approved
AYUR16622,Arjuna-Each,"Guggul, Pippali",Fever,2 capsules once daily,Oil,HerbalCure Labs,303.08,In Stock,2027-12-27,Drowsiness,Under Review
AYUR14481,Neem-Note,"Shatavari, Brahmi, Arjuna",Fever,Apply externally once a day,Oil,HerbalCure Labs,174.37,In Stock,2027-09-18,None,Under Review
AYUR09639,Neem-Threat,"Ashwagandha, Tulsi, Triphala, Shatavari",Fever,5 ml twice daily,Powder,Swasthya Remedies,64.53,In Stock,2028-11-09,Headache,Under Review
AYUR19916,Guggul-Sound,"Amla, Pippali, Ashwagandha, Shatavari",Fever,Apply externally once a day,Syrup,AyurHealth Ltd.,135.41,In Stock,2029-10-16,Headache,Approved
AYUR02137,Amla-Stuff,"Turmeric, Ashwagandha, Neem, Guduchi",Fever,5 ml twice daily,Tablet,VedicLife Pharma,92.73,In Stock,2028-08-31,Nausea,Approved
AYUR10227,Guggul-Claim,"Turmeric, Licorice, Tulsi, Neem",Fever,1 spoon after meal,Tablet,AyurHealth Ltd.,194.02,Out of Stock,2030-05-06,Headache,Under Review
AYUR10182,Turmeric-Nature,"Amla, Guduchi, Ashwagandha",Fever,5 ml twice daily,Powder,Divya Herbal,205.3,Out of Stock,2026-07-28,None,Approved
AYUR03950,Turmeric-Instead,"Triphala, Ashwagandha, Brahmi, Licorice",Fever,1 spoon after meal,Syrup,Swasthya Remedies,61.68,In Stock,2026-08-06,Nausea,Under Review
AYUR16341,Guggul-Hit,"Pippali, Brahmi",Fever,2 capsules once daily,Powder,Swasthya Remedies,78.84,Out of Stock,2028-10-27,Headache,Approved
AYUR19914,Guduchi-Thought,"Pippali, Ashwagandha, Shatavari, Amla",Fever,1 tablet twice daily,Oil,AyurHealth Ltd.,61.43,Out of Stock,2029-05-25,Allergic Reaction,Under Review
AYUR06795,Neem-Media,"Triphala, Turmeric",Fever,5 ml twice daily,Powder,NatureRoot Medics,253.48,In Stock,2027-02-09,Headache,Under Review
AYUR12568,Ashwagandha-Computer,"Neem, Triphala, Turmeric, Giloy",Fever,Apply externally once a day,Syrup,HerbalCure Labs,120.62,In Stock,2029-09-11,Drowsiness,Approved
AYUR05913,Pippali-Usually,"Tulsi, Giloy, Triphala, Neem",Fever,1 tablet twice daily,Syrup,OrganicVeda,400.41,Out of Stock,2026-10-07,None,Approved
AYUR08884,Triphala-Hear,"Ashwagandha, Turmeric, Amla",Fever,Apply externally once a day,Syrup,OrganicVeda,168.67,In Stock,2028-11-14,None,Under Review
AYUR03925,Amla-Crime,"Licorice, Triphala, Amla, Guggul",Fever,1 tablet twice daily,Syrup,Ayurveda Bliss,268.5,In Stock,2028-03-16,Headache,Approved
AYUR17851,Tulsi-Direction,"Pippali, Triphala, Licorice",Fever,Apply externally once a day,Capsule,Ayurveda Bliss,282.71,Out of Stock,2028-03-04,None,Under Review
AYUR08464,Tulsi-Take,"Ashwagandha, Pippali, Tulsi",Fever,5 ml twice daily,Powder,OrganicVeda,407.63,In Stock,2026-06-09,Drowsiness,Under Review
AYUR10490,Giloy-Important,"Guggul, Arjuna",Fever,Apply externally once a day,Tablet,Swasthya Remedies,309.12,In Stock,2028-09-18,Drowsiness,Under Review
AYUR05740,Amla-Animal,"Shatavari, Tulsi, Guggul",Fever,Apply externally once a day,Capsule,NatureRoot Medics,87.46,Out of Stock,2030-05-22,Headache,Under Review
AYUR07351,Pippali-Material,"Arjuna, Ashwagandha",Fever,1 spoon after meal,Syrup,Divya Herbal,460.98,Out of Stock,2026-05-05,Allergic Reaction,Approved
AYUR02082,Amla-Positive,"Arjuna, Triphala",Fever,1 tablet twice daily,Capsule,OrganicVeda,113.58,In Stock,2026-05-17,Headache,Under Review
AYUR01423,Licorice-Play,"Brahmi, Shatavari",Fever,5 ml twice daily,Powder,Swasthya Remedies,82.57,Out of Stock,2026-05-08,None,Under Review
AYUR03532,Licorice-Seven,"Shatavari, Neem, Pippali, Triphala",Fever,5 ml twice daily,Oil,Swasthya Remedies,413.65,In Stock,2029-02-01,Nausea,Under Review
AYUR12362,Neem-Friend,"Pippali, Turmeric, Licorice, Tulsi",Fever,5 ml twice daily,Capsule,NatureRoot Medics,208.94,In Stock,2027-08-21,Allergic Reaction,Under Review
AYUR10449,Pippali-Financial,"Brahmi, Triphala, Turmeric, Giloy",Fever,5 ml twice daily,Syrup,Divya Herbal,436.94,Out of Stock,2027-04-04,Drowsiness,Approved
AYUR11553,Arjuna-Too,"Triphala, Licorice",Fever,Apply externally once a day,Syrup,NatureRoot Medics,402.54,In Stock,2029-09-10,Headache,Under Review
AYUR08526,Shatavari-Join,"Arjuna, Turmeric, Licorice",Fever,1 spoon after meal,Oil,NatureRoot Medics,147.24,Out of Stock,2028-10-14,Allergic Reaction,Under Review
AYUR13603,Guduchi-Score,"Tulsi, Licorice, Amla",Fever,5 ml twice daily,Tablet,Swasthya Remedies,403.97,In Stock,2028-08-22,Drowsiness,Under Review
AYUR06037,Guduchi-Begin,"Triphala, Shatavari, Guggul",Fever,2 capsules once daily,Oil,NatureRoot Medics,316.32,Out of Stock,2027-09-12,None,Approved
AYUR03730,Arjuna-Away,"Pippali, Licorice, Shatavari, Amla",Fever,5 ml twice daily,Oil,Divya Herbal,300.31,Out of Stock,2026-08-19,Nausea,Under Review
AYUR15917,Giloy-Thus,"Neem, Amla",Fever,2 capsules once daily,Oil,AyurHealth Ltd.,279.73,In Stock,2027-08-28,Drowsiness,Approved
AYUR00561,Neem-Practice,"Arjuna, Neem, Pippali",Fever,1 tablet twice daily,Capsule,Swasthya Remedies,343.42,Out of Stock,2026-11-24,Nausea,Under Review
AYUR08659,Ashwagandha-Up,"Pippali, Guduchi",Fever,2 capsules once daily,Capsule,NatureRoot Medics,441.55,In Stock,2027-11-17,Headache,Approved
AYUR06076,Neem-Break,"Amla, Brahmi",Fever,1 tablet twice daily,Powder,Ayurveda Bliss,59.88,In Stock,2027-01-21,None,Under Review
AYUR02803,Pippali-Energy,"Amla, Brahmi",Fever,Apply externally once a day,Capsule,OrganicVeda,259.52,Out of Stock,2028-10-07,Headache,Approved
AYUR13532,Guggul-Against,"Ashwagandha, Guggul, Triphala",Fever,1 tablet twice daily,Powder,Divya Herbal,190.39,In Stock,2029-02-25,Nausea,Under Review
AYUR16348,Pippali-Center,"Giloy, Triphala, Tulsi, Turmeric",Fever,1 spoon after meal,Capsule,OrganicVeda,156.94,In Stock,2030-03-18,None,Approved
AYUR02903,Guduchi-Home,"Turmeric, Arjuna, Amla, Guggul",Fever,Apply externally once a day,Capsule,Divya Herbal,395.29,Out of Stock,2028-09-30,None,Approved
AYUR12032,Brahmi-Provide,"Giloy, Neem, Arjuna, Licorice",Fever,1 tablet twice daily,Tablet,NatureRoot Medics,397.93,Out of Stock,2027-01-12,None,Approved
AYUR14227,Guduchi-Federal,"Shatavari, Arjuna, Triphala",Fever,5 ml twice daily,Oil,NatureRoot Medics,286.89,Out of Stock,2026-10-27,Nausea,Under Review
AYUR13367,Shatavari-Thing,"Amla, Brahmi",Fever,5 ml twice daily,Tablet,AyurHealth Ltd.,74.87,In Stock,2029-01-11,Drowsiness,Approved
AYUR18337,Shatavari-Whether,"Amla, Shatavari, Triphala",Fever,5 ml twice daily,Syrup,AyurHealth Ltd.,233.5,Out of Stock,2027-09-12,None,Approved
AYUR08380,Arjuna-Sea,"Arjuna, Ashwagandha, Tulsi, Guggul",Fever,1 spoon after meal,Oil,Ayurveda Bliss,198.15,Out of Stock,2026-03-14,Drowsiness,Approved
AYUR00907,Licorice-Language,"Amla, Arjuna, Licorice, Neem",Fever,2 capsules once daily,Powder,VedicLife Pharma,490.64,In Stock,2028-10-22,Nausea,Under Review
AYUR11237,Turmeric-Early,"Triphala, Guduchi, Tulsi",Fever,2 capsules once daily,Oil,VedicLife Pharma,244.41,In Stock,2030-06-19,Headache,Approved
AYUR06394,Pippali-Create,"Shatavari, Ashwagandha",Fever,1 spoon after meal,Oil,Divya Herbal,143.7,In Stock,2029-06-29,Headache,Under Review
AYUR08765,Guggul-Look,"Amla, Licorice, Tulsi, Triphala",Fever,2 capsules once daily,Powder,HerbalCure Labs,53.4,Out of Stock,2026-04-07,Allergic Reaction,Under Review
AYUR08390,Shatavari-Only,"Brahmi, Neem, Arjuna",Fever,1 spoon after meal,Oil,Swasthya Remedies,332.22,Out of Stock,2029-06-10,Drowsiness,Under Review
AYUR02758,Brahmi-Rule,"Turmeric, Triphala, Neem",Fever,1 tablet twice daily,Syrup,VedicLife Pharma,194.28,In Stock,2028-04-19,Headache,Approved
AYUR03982,Brahmi-Address,"Triphala, Guggul, Giloy",Fever,5 ml twice daily,Capsule,Ayurveda Bliss,464.85,Out of Stock,2029-06-25,Nausea,Under Review
AYUR12098,Neem-Civil,"Tulsi, Ashwagandha",Fever,Apply externally once a day,Capsule,HerbalCure Labs,191.92,In Stock,2029-02-24,Nausea,Under Review
AYUR19060,Neem-Wrong,"Giloy, Turmeric, Licorice, Guggul",Fever,2 capsules once daily,Oil,Divya Herbal,357.29,In Stock,2027-12-09,Headache,Approved
AYUR12685,Triphala-Night,"Arjuna, Triphala, Turmeric",Fever,1 spoon after meal,Powder,Divya Herbal,219.74,In Stock,2028-03-23,Drowsiness,Approved
AYUR07465,Brahmi-Peace,"Brahmi, Shatavari, Pippali",Fever,2 capsules once daily,Tablet,Swasthya Remedies,215.6,In Stock,2026-09-21,None,Under Review
AYUR03450,Triphala-Daughter,"Pippali, Ashwagandha",Fever,5 ml twice daily,Capsule,OrganicVeda,383.95,Out of Stock,2027-05-10,Headache,Approved
AYUR17612,Tulsi-Program,"Shatavari, Ashwagandha, Arjuna, Brahmi",Fever,1 tablet twice daily,Syrup,Swasthya Remedies,315.01,In Stock,2030-03-04,None,Under Review
AYUR01014,Shatavari-Interview,"Guggul, Licorice, Amla",Fever,1 tablet twice daily,Powder,NatureRoot Medics,278.57,Out of Stock,2027-03-23,Headache,Under Review
AYUR00439,Tulsi-Young,"Tulsi, Triphala",Fever,Apply externally once a day,Syrup,VedicLife Pharma,437.95,Out of Stock,2027-03-20,Headache,Approved
AYUR08016,Triphala-House,"Giloy, Pippali, Guduchi, Tulsi",Fever,1 tablet twice daily,Tablet,Ayurveda Bliss,412.94,In Stock,2026-03-25,Nausea,Approved
AYUR04772,Giloy-Provide,"Ashwagandha, Arjuna, Triphala",Fever,2 capsules once daily,Capsule,Divya Herbal,250.69,In Stock,2029-06-05,None,Under Review
AYUR02033,Arjuna-Size,"Triphala, Shatavari, Ashwagandha",Fever,1 spoon after meal,Syrup,Ayurveda Bliss,305.12,In Stock,2028-09-21,None,Approved
AYUR03996,Neem-Color,"Guduchi, Triphala, Arjuna",Fever,1 tablet twice daily,Oil,OrganicVeda,285.13,In Stock,2026-10-06,Headache,Under Review
AYUR10993,Licorice-Might,"Neem, Guggul, Tulsi, Giloy",Fever,2 capsules once daily,Capsule,VedicLife Pharma,340.47,In Stock,2028-02-20,Allergic Reaction,Approved
AYUR15278,Guduchi-Cell,"Guduchi, Ashwagandha, Giloy, Tulsi",Fever,1 spoon after meal,Syrup,Divya Herbal,443.84,Out of Stock,2028-09-26,Headache,Under Review
AYUR15048,Turmeric-With,"Turmeric, Tulsi",Fever,1 spoon after meal,Oil,VedicLife Pharma,127.08,In Stock,2028-09-01,Allergic Reaction,Approved
AYUR06602,Ashwagandha-Couple,"Licorice, Ashwagandha, Neem",Fever,Apply externally once a day,Tablet,Ayurveda Bliss,279.55,In Stock,2028-09-24,Allergic Reaction,Under Review
AYUR01289,Ashwagandha-Thought,"Ashwagandha, Amla",Fever,2 capsules once daily,Capsule,AyurHealth Ltd.,63.33,Out of Stock,2027-09-10,Nausea,Under Review
AYUR16369,Guduchi-Record,"Neem, Giloy, Turmeric, Pippali",Fever,Apply externally once a day,Capsule,Divya Herbal,464.76,Out of Stock,2028-10-23,None,Under Review
AYUR10609,Triphala-Although,"Amla, Arjuna",Fever,Apply externally once a day,Oil,Divya Herbal,56.08,In Stock,2030-05-07,None,Approved
AYUR11390,Tulsi-North,"Ashwagandha, Brahmi, Arjuna, Amla",Fever,2 capsules once daily,Tablet,OrganicVeda,414.6,In Stock,2030-03-30,Nausea,Approved
AYUR08342,Pippali-Forget,"Amla, Triphala, Giloy",Fever,Apply externally once a day,Syrup,NatureRoot Medics,74.49,In Stock,2030-01-09,Allergic Reaction,Under Review
AYUR18262,Amla-Physical,"Pippali, Brahmi, Giloy, Guduchi",Fever,2 capsules once daily,Oil,HerbalCure Labs,103.44,In Stock,2029-04-22,Headache,Approved
AYUR11186,Shatavari-Image,"Giloy, Shatavari, Brahmi",Fever,2 capsules once daily,Syrup,NatureRoot Medics,462.65,Out of Stock,2027-08-04,None,Under Review
AYUR09475,Brahmi-Effort,"Ashwagandha, Shatavari, Guggul, Guduchi",Fever,Apply externally once a day,Syrup,HerbalCure Labs,221.04,In Stock,2028-04-28,Headache,Approved
AYUR04773,Neem-Memory,"Guduchi, Neem",Fever,1 tablet twice daily,Capsule,OrganicVeda,340.88,Out of Stock,2028-01-20,Allergic Reaction,Approved
AYUR11819,Arjuna-Pm,"Pippali, Turmeric, Guggul",Fever,2 capsules once daily,Oil,HerbalCure Labs,197.06,Out of Stock,2029-01-24,Allergic Reaction,Approved
AYUR11152,Licorice-These,"Ashwagandha, Shatavari, Amla",Fever,2 capsules once daily,Capsule,NatureRoot Medics,456.83,Out of Stock,2028-02-26,Drowsiness,Under Review
AYUR01376,Neem-Expect,"Shatavari, Licorice",Fever,Apply externally once a day,Capsule,NatureRoot Medics,490.1,Out of Stock,2028-07-22,Headache,Approved
AYUR05560,Brahmi-Unit,"Ashwagandha, Triphala, Arjuna",Fever,Apply externally once a day,Tablet,Divya Herbal,391.81,Out of Stock,2026-05-10,Nausea,Approved
AYUR08746,Pippali-This,"Arjuna, Brahmi",Fever,5 ml twice daily,Powder,Ayurveda Bliss,204.62,In Stock,2029-10-26,Drowsiness,Approved
AYUR09698,Shatavari-Boy,"Shatavari, Giloy, Guggul, Amla",Fever,1 spoon after meal,Syrup,VedicLife Pharma,361.95,In Stock,2027-01-30,Drowsiness,Under Review
AYUR16986,Tulsi-Subject,"Guggul, Turmeric, Giloy, Arjuna",Fever,1 spoon after meal,Syrup,HerbalCure Labs,341.01,In Stock,2026-11-04,Headache,Approved
AYUR06470,Giloy-Appear,"Pippali, Licorice, Turmeric",Fever,5 ml twice daily,Oil,Ayurveda Bliss,485.17,In Stock,2027-10-26,Allergic Reaction,Approved
AYUR10398,Brahmi-Thousand,"Turmeric, Neem, Guggul, Amla",Fever,Apply externally once a day,Capsule,OrganicVeda,334.99,Out of Stock,2026-12-23,Nausea,Approved
AYUR01793,Pippali-Including,"Shatavari, Amla",Fever,1 spoon after meal,Tablet,NatureRoot Medics,266.36,In Stock,2028-01-13,Nausea,Approved
AYUR08663,Neem-To,"Triphala, Arjuna",Fever,2 capsules once daily,Capsule,Ayurveda Bliss,262.71,In Stock,2027-03-20,Nausea,Under Review
AYUR03394,Turmeric-Myself,"Brahmi, Neem, Licorice, Guggul",Fever,2 capsules once daily,Tablet,OrganicVeda,137.79,Out of Stock,2030-02-21,Allergic Reaction,Under Review
AYUR18994,Turmeric-Operation,"Pippali, Guggul",Fever,5 ml twice daily,Powder,AyurHealth Ltd.,466.19,In Stock,2029-06-29,Allergic Reaction,Under Review
AYUR19427,Turmeric-Can,"Guduchi, Licorice",Fever,Apply externally once a day,Powder,OrganicVeda,99.5,Out of Stock,2028-02-04,Drowsiness,Approved
AYUR08576,Giloy-Movie,"Amla, Guggul",Fever,5 ml twice daily,Capsule,Swasthya Remedies,480.32,Out of Stock,2029-01-26,Allergic Reaction,Under Review
AYUR18391,Pippali-Then,"Neem, Tulsi, Ashwagandha, Triphala",Fever,5 ml twice daily,Powder,HerbalCure Labs,233.76,In Stock,2028-10-09,Nausea,Under Review
AYUR17415,Arjuna-Heart,"Amla, Neem, Tulsi",Fever,Apply externally once a day,Syrup,OrganicVeda,254.81,Out of Stock,2027-08-25,None,Under Review
AYUR12834,Guduchi-Particular,"Turmeric, Shatavari, Licorice",Fever,2 capsules once daily,Capsule,Swasthya Remedies,246.73,In Stock,2028-04-17,Drowsiness,Under Review
AYUR08441,Pippali-Carry,"Pippali, Brahmi",Fever,5 ml twice daily,Capsule,AyurHealth Ltd.,444.11,In Stock,2029-01-14,Nausea,Under Review
AYUR11233,Neem-Reflect,"Pippali, Brahmi, Shatavari",Fever,Apply externally once a day,Syrup,OrganicVeda,76.06,In Stock,2026-12-14,Allergic Reaction,Approved
AYUR01331,Licorice-Travel,"Pippali, Giloy, Triphala",Fever,2 capsules once daily,Oil,NatureRoot Medics,283.75,Out of Stock,2029-06-19,Nausea,Under Review
AYUR08051,Shatavari-Lose,"Licorice, Shatavari, Amla",Fever,1 tablet twice daily,Tablet,Divya Herbal,239.21,In Stock,2026-07-17,Allergic Reaction,Approved
AYUR14748,Pippali-Rise,"Ashwagandha, Shatavari",Fever,Apply externally once a day,Oil,OrganicVeda,484.68,In Stock,2027-01-19,None,Approved
AYUR03535,Brahmi-Party,"Brahmi, Triphala, Guduchi, Turmeric",Fever,1 tablet twice daily,Capsule,NatureRoot Medics,447.99,In Stock,2026-05-28,Drowsiness,Approved
AYUR02561,Triphala-Eye,"Arjuna, Ashwagandha, Turmeric",Fever,1 tablet twice daily,Syrup,NatureRoot Medics,278.45,Out of Stock,2028-06-20,None,Approved
AYUR05939,Licorice-Policy,"Amla, Pippali",Fever,1 tablet twice daily,Tablet,Swasthya Remedies,481.88,Out of Stock,2026-03-22,Allergic Reaction,Approved
AYUR17403,Triphala-Per,"Ashwagandha, Tulsi, Triphala",Fever,5 ml twice daily,Powder,VedicLife Pharma,314.36,Out of Stock,2027-05-16,None,Approved
AYUR19598,Giloy-Left,"Giloy, Tulsi, Amla, Neem",Fever,1 tablet twice daily,Tablet,HerbalCure Labs,425.18,Out of Stock,2026-11-21,Nausea,Approved
AYUR09857,Giloy-Me,"Licorice, Giloy",Fever,5 ml twice daily,Powder,AyurHealth Ltd.,376.44,Out of Stock,2030-04-01,Nausea,Approved
AYUR19584,Guggul-Military,"Giloy, Ashwagandha, Guggul",Fever,2 capsules once daily,Oil,OrganicVeda,206.1,In Stock,2027-10-27,None,Approved
AYUR02336,Neem-Purpose,"Ashwagandha, Giloy, Licorice",Fever,5 ml twice daily,Syrup,HerbalCure Labs,459.96,Out of Stock,2027-12-08,Drowsiness,Under Review
AYUR00374,Neem-Six,"Licorice, Shatavari, Brahmi, Tulsi",Fever,Apply externally once a day,Syrup,AyurHealth Ltd.,81.77,In Stock,2026-10-05,Nausea,Under Review
AYUR18684,Arjuna-Kind,"Neem, Tulsi, Brahmi, Amla",Fever,1 spoon after meal,Tablet,AyurHealth Ltd.,118.85,In Stock,2028-03-29,Allergic Reaction,Under Review
AYUR19628,Ashwagandha-Fast,"Guduchi, Ashwagandha, Guggul, Brahmi",Fever,1 tablet twice daily,Capsule,HerbalCure Labs,193.39,Out of Stock,2027-02-08,None,Approved
AYUR13080,Brahmi-Mention,"Ashwagandha, Guduchi, Arjuna, Giloy",Fever,1 spoon after meal,Syrup,Divya Herbal,259.51,Out of Stock,2029-05-31,Nausea,Under Review
AYUR13522,Triphala-Shoulder,"Guggul, Triphala, Guduchi",Fever,Apply externally once a day,Tablet,HerbalCure Labs,168.91,In Stock,2028-10-25,Drowsiness,Approved
AYUR08902,Tulsi-Ability,"Licorice, Neem, Shatavari, Giloy",Fever,1 tablet twice daily,Tablet,AyurHealth Ltd.,228.94,Out of Stock,2027-10-08,Drowsiness,Under Review
AYUR12475,Amla-Detail,"Shatavari, Ashwagandha",Fever,1 tablet twice daily,Syrup,VedicLife Pharma,424.25,Out of Stock,2027-07-20,Headache,Approved
AYUR02818,Giloy-Wait,"Tulsi, Brahmi, Pippali, Turmeric",Fever,Apply externally once a day,Tablet,NatureRoot Medics,65.06,Out of Stock,2028-05-26,Allergic Reaction,Under Review
AYUR19991,Neem-Suffer,"Amla, Giloy, Tulsi, Turmeric",Fever,1 tablet twice daily,Capsule,OrganicVeda,453.43,Out of Stock,2026-03-15,Headache,Approved
AYUR14710,Turmeric-Or,"Guduchi, Guggul, Amla, Ashwagandha",Fever,1 spoon after meal,Powder,Swasthya Remedies,191.47,Out of Stock,2030-04-15,Nausea,Under Review
AYUR14490,Triphala-Choice,"Guggul, Giloy, Tulsi, Shatavari",Fever,1 spoon after meal,Oil,AyurHealth Ltd.,378.77,Out of Stock,2027-12-15,Nausea,Approved
AYUR01849,Guggul-Available,"Neem, Guggul, Turmeric, Ashwagandha",Fever,2 capsules once daily,Capsule,Divya Herbal,133.82,Out of Stock,2026-09-23,Drowsiness,Under Review
AYUR08234,Ashwagandha-Join,"Triphala, Shatavari, Tulsi",Fever,1 tablet twice daily,Capsule,Divya Herbal,176.58,Out of Stock,2029-04-25,Headache,Under Review
AYUR02980,Brahmi-Interest,"Licorice, Pippali, Brahmi",Fever,5 ml twice daily,Powder,VedicLife Pharma,411.34,In Stock,2029-02-14,Headache,Approved
AYUR08748,Brahmi-Responsibility,"Arjuna, Shatavari",Hair Fall,Apply externally once a day,Capsule,OrganicVeda,101.69,Out of Stock,2029-10-08,Headache,Under Review
